Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2018-10-17,325.25,1267.59,578.18,2587.32,5521.44,2230.83,291.49,290.86,5611.93,640.94,281.25,2574.59,22582.79,356.97,893.88,1026.34,1750.3,1995.84,2882.51,228.04,1564.12,321.89,1625.75,263.88,711.55,133.78,287.08,368.92,1182.02,1220.63,766.64,7003.51,9758.23,163.62,162.84,189.24,1166.52,266.57,15300.74,600.6,183.08,566.05,1945.4,724.79,805.11,3750.42,639.47,210.98,324.51,466.84
2018-10-19,312.78,1257.57,566.43,2514.67,5348.15,2119.86,288.7,284.72,5533.14,632.53,276.25,2552.06,21692.32,350.72,877.75,974.54,1697.79,1968.79,2720.67,226.79,1570.69,316.63,1587.25,264.98,682.35,133.22,288.32,362.94,1179.99,1198.78,743.06,6808.89,9592.01,162.32,159.93,188.98,1092.05,260.66,14551.49,603.6,176.27,555.07,1896.96,697.63,793.88,3592.87,634.6,208.12,322.18,457.53
2018-10-22,319.91,1219.12,565.21,2542.34,5387.37,2158.04,283.7,275.09,5584.35,633.48,277.72,2546.47,22241.23,346.78,868.19,979.09,1669.93,2000.42,2732.43,224.93,1582.54,325.23,1486.39,265.03,679.08,130.57,290.63,358.53,1194.63,1208.99,738.41,6828.04,9675.77,165.29,157.56,189.85,1084.3,263.03,14399.33,610.7,172.31,548.89,1903.03,675.78,781.11,3519.66,634.0,214.22,323.25,450.53
2018-10-23,316.65,1138.23,562.48,2558.41,5179.27,2085.21,286.22,265.38,5511.87,622.39,277.8,2482.71,22272.58,339.11,836.8,967.55,1691.14,1987.49,2717.63,222.0,1562.87,323.47,1473.24,262.59,663.77,127.39,287.61,349.29,1162.92,1197.5,724.46,6761.6,9419.52,164.01,153.07,189.26,1053.27,256.83,13865.8,586.31,172.77,541.92,1865.59,674.83,777.77,3364.28,621.92,212.22,309.7,438.59
2018-10-24,317.87,1174.59,565.98,2511.01,5183.74,2230.71,304.18,280.53,5388.25,622.98,275.86,2436.66,22235.72,339.61,811.59,970.65,1724.61,1990.39,2700.47,226.77,1572.51,324.06,1507.69,262.71,653.45,135.62,288.33,349.11,1172.56,1213.43,736.69,6769.63,9520.24,162.41,156.52,190.59,1050.33,257.4,13671.5,568.27,171.03,547.68,1841.95,658.42,782.02,3377.96,620.98,211.38,305.24,434.25
2018-10-25,304.68,1196.01,558.62,2469.7,5358.14,2304.82,300.05,278.44,5348.18,610.98,279.59,2401.5,22076.65,339.85,788.0,993.17,1706.96,1975.89,2682.78,222.52,1569.01,317.74,1498.85,264.93,647.53,139.4,287.25,349.93,1177.95,1203.24,736.04,6715.7,9509.74,162.25,156.05,188.89,1029.24,250.37,13524.32,560.92,166.6,544.71,1859.3,657.62,788.19,3329.53,602.98,205.05,315.08,431.67
2018-10-26,305.58,1184.27,546.83,2491.52,5378.82,2335.67,297.97,273.02,5330.98,603.56,280.37,2405.61,21965.67,342.16,764.14,973.75,1700.89,1962.89,2712.97,218.7,1566.91,318.44,1468.94,264.82,636.49,137.69,281.31,341.67,1173.41,1202.13,732.04,6709.99,9609.71,158.15,152.78,189.46,1043.01,250.07,13561.88,555.2,169.7,552.73,1813.56,651.08,809.02,3372.62,607.66,203.41,318.65,421.33
2018-10-29,319.81,1197.73,564.71,2526.63,5415.73,2357.75,296.73,275.38,5402.65,622.67,281.63,2520.7,21550.25,346.94,776.12,973.76,1679.92,1915.87,2741.29,221.24,1538.93,341.45,1400.8,264.82,637.82,139.08,282.71,335.31,1122.35,1241.7,744.66,6757.99,9748.65,158.08,153.87,189.4,1069.59,262.11,13527.67,570.24,173.61,563.38,1832.62,659.9,822.54,3412.08,625.4,207.73,324.34,428.74
2018-10-30,326.86,1198.7,564.56,2561.84,5394.24,2387.54,293.24,267.95,5433.51,618.16,279.85,2573.94,21186.88,362.38,797.91,1001.84,1680.37,1917.66,2770.62,225.04,1581.09,348.07,1382.36,265.81,657.39,138.28,280.55,337.28,1130.55,1267.55,750.79,6777.51,9724.15,158.98,153.22,186.98,1065.23,274.64,13519.68,565.81,178.54,567.34,1890.59,680.98,833.92,3465.6,637.67,212.8,329.86,438.89
2018-10-31,318.98,1209.89,572.03,2545.48,5338.47,2356.22,287.48,270.37,5571.44,621.64,266.28,2501.0,21304.14,366.45,809.29,1035.87,1736.64,1899.44,2771.1,219.23,1603.21,349.35,1382.61,264.95,681.52,137.12,277.1,334.84,1116.34,1278.97,752.03,6587.75,9979.52,157.5,152.91,184.35,1059.51,275.87,13677.0,573.26,176.38,544.59,1915.93,719.43,835.22,3441.16,657.49,209.85,328.85,441.61
2018-11-01,319.06,1227.82,595.52,2595.6,5410.71,2416.75,293.75,281.51,5631.57,618.53,263.11,2503.74,21984.6,368.16,839.53,1018.29,1764.01,1911.87,2776.59,227.04,1597.61,354.48,1455.55,262.95,671.01,141.24,277.04,342.96,1111.22,1357.43,764.6,6680.99,10151.95,157.54,154.53,186.73,1059.03,285.01,13663.06,575.77,181.98,558.4,1918.75,722.88,847.48,3560.91,687.7,212.66,326.47,448.82
2018-11-02,330.96,1262.27,611.89,2677.28,5548.31,2427.39,302.17,299.7,5658.59,611.47,261.68,2434.96,22714.9,368.92,852.08,1008.06,1806.7,1932.67,2909.25,238.7,1635.23,355.2,1526.54,263.33,665.4,148.13,282.86,352.47,1135.16,1358.05,784.05,7012.52,10220.86,157.55,157.37,190.51,1072.3,288.62,14724.13,573.27,187.76,574.39,1926.04,706.21,874.15,3749.27,707.7,223.03,323.28,446.87
2018-11-05,329.49,1245.98,625.36,2659.51,5586.32,2362.96,301.82,293.74,5690.09,577.99,263.91,2418.26,22567.09,372.34,849.21,1017.86,1794.02,1949.18,2845.46,242.47,1626.11,349.98,1501.16,261.21,662.36,141.24,280.43,353.3,1125.43,1352.35,775.02,7187.58,10321.68,152.95,157.56,185.97,1081.82,292.0,14971.73,574.12,188.77,577.23,1901.41,699.5,864.37,3734.6,716.62,224.13,321.14,437.0
2018-11-06,330.86,1242.64,610.73,2681.12,5636.59,2356.84,305.3,287.76,5732.5,535.21,265.46,2436.88,22565.36,376.46,852.05,1027.76,1799.53,1963.84,2854.35,241.37,1634.23,352.83,1474.66,263.62,668.4,137.71,277.91,352.12,1134.65,1361.45,775.24,7131.54,10226.74,153.2,156.32,187.26,1104.23,289.58,15186.64,580.69,196.39,577.08,1926.88,698.16,860.05,3741.66,720.67,208.73,324.72,446.53
2018-11-07,326.71,1249.75,608.41,2692.52,5627.79,2350.06,306.22,288.89,5794.85,533.64,266.7,2456.49,22657.76,375.79,857.66,1031.21,1815.07,1957.17,2885.75,243.98,1642.77,355.8,1483.23,265.01,674.86,139.01,279.8,352.12,1134.82,1366.69,792.06,7124.05,10213.39,154.88,156.97,189.02,1110.53,286.71,15467.67,581.86,194.83,580.21,1942.26,697.08,850.68,3787.67,728.77,209.92,325.78,447.69
2018-11-09,334.12,1291.55,614.49,2713.44,5697.13,2365.32,298.24,294.92,5799.09,527.5,268.49,2414.84,22513.8,370.25,865.08,1032.09,1813.72,1949.37,2942.37,239.62,1666.33,355.43,1499.57,269.56,661.4,141.67,277.48,346.05,1129.79,1368.57,797.54,7235.45,10250.5,154.14,156.1,191.29,1101.88,284.58,15400.92,597.95,196.87,572.83,1918.61,703.55,854.52,3805.51,736.65,209.84,321.11,447.3
2018-11-12,334.27,1292.98,611.76,2681.11,5679.5,2329.21,298.19,295.43,5746.8,534.98,267.02,2416.91,22163.02,367.98,862.12,1047.92,1810.69,1935.97,2886.73,232.79,1667.56,354.43,1498.16,260.65,669.82,138.32,275.29,348.67,1153.97,1372.43,790.15,7193.93,10211.73,153.65,156.79,187.75,1085.52,279.74,15465.92,595.42,188.69,581.62,1928.01,725.87,880.64,3774.19,741.39,205.71,324.0,443.41
2018-11-13,331.58,1286.15,613.53,2646.22,5572.44,2267.37,294.85,302.0,5753.19,528.92,266.49,2435.09,22600.32,366.14,872.54,1038.59,1807.92,1922.55,2847.97,228.19,1659.66,355.9,1478.3,257.22,663.83,140.1,275.13,346.3,1156.0,1380.79,785.81,7117.04,10148.35,154.73,156.54,184.39,1090.11,276.23,15069.95,567.74,180.43,586.61,1927.95,729.38,890.21,3803.22,726.23,204.1,325.45,436.31
2018-11-14,333.01,1324.43,614.16,2680.27,5595.41,2294.18,304.82,322.41,5781.88,521.93,265.75,2437.75,23649.16,353.76,880.16,1000.06,1840.11,1945.75,2879.5,230.77,1717.8,365.82,1510.37,259.69,648.72,149.94,276.23,344.51,1146.86,1386.34,779.25,7300.09,10276.36,158.33,161.44,185.22,1098.36,282.5,15306.04,532.56,179.43,600.62,1883.81,705.18,890.35,3924.92,753.33,205.76,322.57,444.39
2018-11-15,342.68,1319.77,623.5,2681.69,5624.6,2321.21,304.26,315.99,5799.84,519.87,264.15,2471.18,23706.08,348.59,809.78,1004.4,1844.57,1970.02,2912.96,231.13,1710.7,369.4,1518.2,257.67,660.71,145.88,276.1,342.18,1147.4,1400.07,765.04,7454.84,10436.4,156.32,160.29,186.86,1095.12,284.37,15617.88,516.75,180.8,589.5,1881.5,715.29,915.14,3871.55,763.56,206.5,327.38,438.5
2018-11-16,346.74,1321.01,625.18,2692.33,5663.25,2384.21,324.02,321.06,5920.43,529.67,264.12,2473.71,24490.32,344.98,824.13,1016.32,1878.88,2002.21,2948.75,232.25,1695.82,370.18,1504.32,259.72,649.95,143.44,276.61,336.78,1164.72,1403.59,769.7,7422.99,10609.93,154.2,154.94,188.6,1121.66,287.94,15958.04,520.35,179.69,578.47,1883.01,723.31,920.66,3948.65,766.87,207.25,327.21,444.47
2018-11-19,346.83,1311.22,613.33,2684.02,5704.54,2376.96,330.59,320.8,5985.19,529.69,263.71,2517.04,25066.83,334.52,852.49,1025.51,1891.81,2014.67,2979.32,234.93,1693.34,363.67,1521.25,259.75,652.75,142.09,281.29,336.35,1178.09,1409.33,778.35,7356.99,10316.7,153.09,154.38,189.53,1142.86,288.82,15971.76,527.81,183.12,580.75,1883.58,730.61,921.3,4014.3,773.71,210.91,328.89,444.57
2018-11-20,354.89,1316.92,614.03,2666.79,5694.66,2373.93,335.22,325.41,5926.74,523.34,263.6,2468.72,24975.29,342.98,847.38,1011.84,1882.93,2011.58,2965.24,224.38,1699.17,359.08,1561.12,259.81,645.31,141.64,284.45,329.76,1170.16,1414.74,786.58,7374.4,10311.26,150.87,154.28,188.77,1143.18,285.14,15987.1,525.42,185.37,568.23,1883.47,709.28,915.48,4007.77,759.51,206.32,325.17,448.28
2018-11-21,357.33,1327.75,621.53,2618.8,5786.61,2400.6,334.39,332.15,5966.87,524.0,261.39,2613.55,24279.51,344.44,855.52,986.86,1873.76,2015.13,2920.77,221.11,1690.74,356.73,1548.76,259.14,618.73,143.33,281.99,326.21,1177.64,1401.32,772.01,7394.39,10235.72,148.07,153.67,183.69,1116.81,286.74,15913.78,531.82,184.81,553.85,1813.73,691.19,921.06,3996.43,775.69,202.45,315.69,441.44
2018-11-22,366.49,1316.86,620.68,2597.61,5834.83,2418.22,329.2,321.86,6024.27,517.53,258.09,2602.32,24121.47,345.74,856.13,992.5,1880.34,2023.07,2917.4,220.38,1683.93,354.55,1539.45,255.84,623.11,139.31,281.79,322.27,1174.37,1411.23,753.82,7427.17,10347.86,147.1,153.17,180.63,1113.39,284.33,15837.9,527.81,183.51,544.9,1830.63,699.54,923.3,3973.1,778.74,201.29,312.04,454.21
2018-11-26,362.85,1345.32,624.82,2619.49,5752.08,2382.57,335.29,326.84,6002.3,519.85,250.22,2579.76,23910.88,341.0,841.11,980.69,1882.83,2040.0,3004.23,216.98,1727.56,354.72,1554.9,262.24,613.78,138.37,284.26,316.61,1162.42,1424.04,746.92,7492.68,10441.2,143.73,147.49,181.23,1107.7,283.47,15964.89,513.55,180.01,530.51,1813.41,684.09,907.49,3969.14,768.56,194.32,311.83,463.81
2018-11-27,368.89,1333.91,629.49,2596.3,5834.57,2410.53,329.54,330.9,6027.29,519.0,252.1,2572.88,23768.16,343.98,853.67,1012.76,1892.65,2056.61,3001.11,218.22,1725.98,353.96,1575.98,264.78,634.88,137.77,284.28,307.61,1171.61,1427.61,744.91,7594.62,10515.93,145.33,145.86,183.34,1121.98,287.89,15996.91,490.04,181.38,521.78,1864.24,694.06,912.94,3998.56,762.02,194.47,315.47,458.55
2018-11-28,365.22,1335.67,627.69,2606.07,5842.97,2422.61,322.36,325.56,6009.33,517.95,249.17,2565.65,23378.0,347.12,848.59,1035.42,1920.81,2087.01,2998.84,219.08,1732.38,356.24,1608.92,260.17,659.36,135.26,283.94,310.05,1173.05,1418.5,752.23,7612.09,10673.23,144.18,144.72,184.05,1144.01,288.74,15989.41,490.86,176.36,524.58,1951.77,698.93,926.24,4010.3,773.44,195.05,311.57,475.15
2018-11-29,367.84,1348.53,630.54,2681.14,5989.67,2480.07,315.72,328.34,3026.69,523.27,245.46,2617.85,23280.24,339.79,847.17,1020.03,1949.63,2115.77,3021.44,223.87,1763.68,362.87,1649.83,261.35,667.03,134.22,287.04,313.83,1186.53,1423.81,769.6,7578.45,10587.37,142.74,139.95,183.91,1170.72,287.09,16390.84,484.61,177.12,534.23,1964.64,692.66,926.94,4032.81,776.75,199.15,313.69,486.21
2018-11-30,367.44,1349.23,627.45,2737.0,6000.41,2533.84,317.01,324.69,3140.94,536.07,243.77,2701.52,23452.89,342.32,861.14,1017.03,1982.42,2123.64,3046.36,224.5,1763.32,357.99,1646.36,257.97,667.52,133.72,286.99,316.79,1219.55,1426.07,790.42,7665.85,10726.94,139.96,140.21,180.87,1171.45,286.52,16543.0,488.17,172.62,530.52,1972.18,700.38,924.93,4022.77,764.54,196.63,323.11,490.56
2018-12-03,372.08,1343.23,625.49,2740.03,6014.74,2516.61,318.25,321.74,3110.13,539.41,249.44,2691.9,23466.56,350.68,870.92,1013.84,1989.66,2124.73,3030.27,234.18,1794.19,354.79,1648.69,256.65,670.58,133.32,285.71,318.6,1231.76,1426.16,769.18,7714.77,10717.55,143.28,141.84,184.95,1158.74,285.68,16719.73,452.82,174.24,542.85,1978.67,711.51,930.16,4064.01,737.36,203.41,327.5,485.15
2018-12-04,373.17,1335.68,621.49,2768.47,6051.32,2529.18,316.08,330.9,3099.96,545.21,251.31,2703.98,23440.79,355.58,855.71,1033.82,1937.54,2087.81,3064.25,232.4,1817.21,356.94,1639.24,254.8,682.83,134.56,282.12,314.76,1222.69,1422.75,744.28,7730.29,10630.46,143.05,145.8,185.65,1149.79,284.69,16705.33,451.05,176.89,536.67,2004.77,715.88,928.41,4062.94,750.15,204.12,334.6,480.53
2018-12-05,374.82,1330.83,618.57,2752.58,5933.79,2504.04,314.59,332.14,3089.85,535.3,247.02,2684.93,23006.93,350.7,824.1,1044.73,1952.48,2095.14,3046.81,224.74,1826.46,353.11,1608.87,257.57,678.97,134.93,276.58,305.54,1211.62,1402.46,726.34,7639.45,10497.78,141.63,144.94,184.37,1150.35,281.13,16350.08,424.68,170.64,522.85,2004.02,729.33,912.29,3978.06,746.95,200.45,334.33,478.65
2018-12-06,370.65,1301.01,606.31,2756.14,5787.48,2466.92,305.66,327.03,3005.07,518.04,241.63,2645.38,22332.15,346.99,804.74,1030.68,1960.13,2092.75,3032.26,217.72,1815.81,346.72,1573.66,255.65,672.12,131.67,273.28,302.11,1185.35,1381.37,713.49,7277.83,10308.3,140.29,140.47,184.11,1136.17,276.5,16145.71,422.51,164.8,511.73,1997.82,701.05,910.09,3892.56,750.32,194.06,332.29,472.98
2018-12-07,369.71,1316.81,601.99,2755.94,5769.98,2455.62,303.81,325.57,2992.73,519.64,238.23,2683.58,22281.27,335.2,800.97,955.66,1943.81,2099.32,3048.35,218.53,1811.81,349.55,1554.78,253.94,679.07,130.43,274.54,302.49,1274.63,1391.31,717.07,7288.07,10437.67,138.19,139.37,183.57,1124.39,274.83,16212.66,417.91,162.52,507.88,1991.36,696.15,905.9,3905.27,752.84,195.15,329.19,478.46
2018-12-10,361.66,1280.09,593.22,2740.38,5677.01,2404.57,296.51,324.96,2960.16,510.07,234.62,2682.12,22272.57,332.81,786.96,950.23,1917.18,2086.54,3034.0,217.36,1802.24,346.89,1558.84,249.97,671.47,132.41,270.45,296.37,1223.62,1368.96,715.56,7315.0,10373.93,136.43,137.81,178.74,1091.18,273.76,16056.13,401.85,158.32,504.29,1988.81,693.67,907.47,3794.33,748.96,193.2,329.56,467.95
2018-12-11,355.14,1306.14,600.21,2730.56,5758.06,2402.08,289.74,324.88,2983.94,515.48,241.03,2714.53,22353.69,332.34,795.74,953.94,1885.14,2051.47,3028.88,216.68,1795.87,340.84,1530.32,251.38,672.27,131.79,272.14,295.91,1196.24,1359.01,714.15,7281.39,10625.92,136.54,136.72,179.9,1079.85,277.93,15962.75,413.67,157.35,496.44,1993.07,698.52,917.48,3818.73,741.66,192.71,329.06,474.78
2018-12-12,367.6,1326.73,612.52,2824.59,5939.91,2487.74,301.02,327.46,3046.42,526.22,244.77,2596.13,23356.14,340.14,809.27,966.37,1923.88,2078.41,3206.13,220.88,1826.8,347.52,1571.09,251.99,675.12,134.19,274.97,303.29,1241.16,1392.39,743.74,7455.41,10832.98,139.6,140.43,182.11,1099.51,284.28,16454.66,429.23,163.59,516.49,2011.87,703.05,928.76,3912.36,776.44,197.55,330.32,480.13
2018-12-13,371.69,1324.34,620.32,2849.29,6139.85,2506.18,306.32,334.54,3134.41,527.03,244.62,2592.95,23575.09,344.38,827.05,974.64,1943.93,2106.01,3285.75,222.02,1853.19,351.28,1606.03,249.48,690.27,137.48,276.73,301.76,1249.77,1419.07,757.52,7622.8,11003.9,140.78,142.77,182.09,1110.87,290.37,16685.66,423.48,166.88,517.67,1995.57,705.82,941.52,3954.38,776.15,200.68,337.85,489.98
2018-12-14,368.83,1340.73,616.1,2812.76,6157.67,2490.57,317.82,341.21,3142.83,524.55,244.63,2586.24,23559.75,347.26,845.02,958.85,1913.13,2100.36,3308.3,220.53,1852.52,352.22,1600.83,250.07,705.93,141.4,275.73,295.62,1260.29,1416.45,757.08,7613.76,11028.75,142.48,146.58,182.93,1107.1,288.88,16801.9,421.03,166.97,513.17,1984.61,711.62,936.16,4011.27,766.15,201.47,336.69,489.76
2018-12-17,372.49,1335.83,618.64,2839.64,6092.07,2482.95,317.71,346.54,3147.73,524.02,250.04,2619.11,23728.08,352.89,848.28,963.39,1942.9,2120.53,3286.44,224.07,1855.7,358.62,1626.63,252.4,697.79,142.34,279.14,297.62,1227.21,1412.21,756.1,7739.25,11223.51,147.12,148.27,192.61,1125.03,289.32,16803.71,421.95,173.61,521.29,1993.85,716.88,932.39,3999.23,767.32,207.98,338.96,494.48
2018-12-18,369.04,1343.27,618.37,2845.02,6134.24,2500.36,316.13,352.15,3150.0,523.09,251.37,2618.64,23566.03,354.25,847.57,977.64,1943.92,2120.42,3289.28,224.35,1839.35,358.52,1629.15,254.92,679.65,143.94,278.46,303.03,1226.8,1423.06,767.24,7732.85,11126.17,146.72,147.33,194.39,1129.68,290.48,16970.64,429.62,174.91,525.37,1986.56,709.09,934.71,4003.59,749.88,207.05,335.19,469.78
2018-12-19,375.28,1394.64,638.19,2865.38,6346.36,2597.8,321.02,358.92,3213.82,525.46,251.4,2618.4,23997.09,356.34,863.99,961.55,1973.76,2129.21,3307.82,226.84,1848.62,366.02,1631.63,261.9,665.07,146.25,282.31,308.71,1231.77,1434.78,778.36,7886.0,11167.82,148.86,148.14,197.71,1141.63,299.22,17576.08,427.59,174.36,528.51,1968.84,702.26,933.65,4094.3,754.37,207.31,337.58,460.02
2018-12-20,372.66,1420.84,635.05,2864.67,6375.12,2584.53,317.07,365.28,3195.13,519.6,250.78,2621.39,23941.19,353.69,834.84,958.42,1960.03,2119.71,3322.89,222.19,1839.16,363.42,1608.74,261.92,664.34,146.67,282.65,308.46,1228.82,1443.83,791.12,7845.5,11286.81,148.04,148.88,196.79,1125.05,297.78,17467.43,427.15,175.0,523.7,1955.65,712.07,928.02,4067.09,762.33,202.49,336.03,462.49
2018-12-21,364.59,1397.19,626.98,2838.47,6387.36,2586.49,314.65,372.86,3131.43,518.23,251.19,2601.37,23766.87,346.96,822.38,954.5,1951.03,2126.59,3332.67,224.5,1816.56,356.18,1593.94,257.13,651.1,140.39,278.72,308.81,1230.79,1434.93,794.63,7618.48,11028.55,149.86,148.26,197.13,1109.5,293.22,17268.27,426.88,178.14,524.35,1913.17,702.01,907.77,4014.45,744.92,201.51,324.03,451.44
2018-12-24,362.12,1363.64,620.15,2746.07,6308.27,2568.95,307.98,370.25,3117.78,517.64,250.26,2595.8,23311.6,345.74,817.73,942.2,1925.72,2088.5,3197.52,220.42,1797.63,354.13,1567.95,263.18,652.59,136.74,278.38,296.76,1233.83,1410.92,786.12,7533.81,11039.11,148.09,148.3,195.28,1094.03,292.6,16897.24,428.74,175.4,515.55,1924.7,699.54,885.9,3953.53,737.71,197.42,326.55,440.37
2018-12-26,368.66,1361.99,615.75,2711.03,6322.02,2545.04,311.08,365.0,3077.95,512.19,248.16,2608.55,23062.28,348.07,807.96,939.77,1910.4,2093.35,3178.16,216.01,1772.77,352.47,1539.42,261.18,641.76,135.33,277.08,292.6,1229.93,1410.4,782.92,7507.34,10802.5,146.05,147.38,193.71,1081.5,290.87,16845.48,414.66,169.98,509.97,1884.77,690.5,887.52,3945.58,743.55,195.06,323.47,449.44
2018-12-27,380.43,1367.22,620.32,2728.8,6450.86,2587.24,317.52,362.59,3091.68,517.02,248.96,2601.33,23154.88,357.13,819.93,952.15,1943.86,2115.65,3159.15,221.48,1807.59,357.63,1574.1,265.85,658.16,133.54,279.93,295.12,1243.36,1421.52,795.31,7575.64,10888.17,147.93,149.32,196.29,1119.69,294.03,17026.38,414.92,169.87,511.68,1920.44,707.6,888.23,3986.38,752.31,198.12,328.41,460.94
2018-12-28,387.97,1365.43,624.53,2731.11,6488.84,2620.21,318.34,365.31,3098.61,522.62,241.96,2621.94,23191.57,357.61,823.58,956.77,1981.67,2124.98,3131.77,224.13,1826.37,360.98,1588.85,265.05,658.29,137.41,282.2,298.42,1243.55,1441.15,803.62,7529.16,11138.79,149.4,150.36,197.04,1129.79,295.43,17160.69,423.71,171.15,513.5,1907.36,714.09,913.56,4007.45,764.99,199.19,330.32,473.61
2018-12-31,388.06,1373.29,624.28,2740.84,6510.95,2648.68,315.49,362.09,3107.2,519.89,242.03,2639.57,23228.7,358.39,828.36,960.58,1971.07,2124.35,3123.49,227.02,1820.78,361.17,1596.61,260.05,659.27,137.87,282.39,305.12,1247.55,1444.88,804.38,7516.95,11132.44,149.14,149.93,197.58,1122.29,296.5,17291.69,429.74,172.8,522.48,1896.42,719.99,933.03,4000.4,760.62,202.33,331.68,476.95
2019-01-01,386.49,1368.68,624.79,2725.76,6477.89,2637.85,316.4,363.76,3105.77,522.02,241.1,2615.73,23111.44,361.71,831.07,959.67,1990.57,2131.37,3109.63,222.96,1804.57,360.35,1591.48,260.14,660.66,137.12,281.41,304.3,1249.93,1436.91,779.59,7443.84,11053.29,147.88,148.96,198.11,1119.01,296.77,16971.25,435.01,172.71,516.59,1899.78,718.29,928.53,3996.05,756.2,201.52,328.07,476.41
2019-01-02,383.82,1376.38,623.31,2703.02,6440.03,2633.22,314.25,356.03,3114.78,516.42,238.32,2598.89,21617.29,352.97,826.26,951.62,1984.08,2132.45,3063.61,216.08,1786.89,364.87,1582.18,263.27,669.97,136.51,280.46,292.58,1239.11,1429.11,746.6,7338.3,11042.49,147.11,146.98,196.18,1113.42,298.2,16923.11,435.7,169.85,499.63,1922.9,719.31,932.56,4003.07,752.95,195.34,327.22,472.4
2019-01-03,380.35,1388.8,611.77,2703.7,6406.39,2619.24,311.27,351.27,3148.77,514.47,234.81,2580.14,20515.27,350.51,805.07,951.41,1950.27,2112.75,3032.39,211.76,1792.38,365.31,1565.21,269.53,669.66,133.74,279.76,285.02,1236.83,1407.86,727.46,7271.97,11291.19,144.7,143.28,193.41,1101.37,292.87,16981.36,439.97,167.81,485.96,1916.85,696.6,934.93,3938.74,750.64,191.06,325.04,464.31
2019-01-04,380.4,1393.55,617.88,2725.58,6404.79,2586.04,320.11,358.35,3125.15,511.82,235.58,2588.22,20256.84,351.1,803.47,933.58,1957.64,2119.55,3009.32,209.65,1784.94,362.95,1550.74,280.64,660.17,134.02,281.12,284.46,1242.01,1386.94,721.99,7236.84,10947.17,144.21,144.96,195.03,1093.06,296.18,16752.55,435.62,170.46,484.6,1869.19,681.34,929.01,3890.18,752.37,189.77,323.57,462.4
2019-01-07,382.81,1396.46,635.95,2691.08,6432.71,2576.01,324.8,358.59,3138.6,514.77,235.28,2566.27,20113.17,355.37,820.31,943.79,1975.79,2128.37,2976.76,211.1,1790.16,369.12,1580.51,291.05,667.51,133.48,282.6,291.91,1247.16,1392.16,729.45,7360.72,10789.27,148.14,146.85,197.74,1110.32,298.25,16914.17,433.19,176.27,492.72,1894.04,686.78,950.33,3951.09,763.57,195.45,324.38,461.93
2019-01-08,378.56,1404.41,641.05,2673.01,6407.87,2548.04,328.66,352.88,3112.01,513.49,233.89,2569.28,20216.5,355.15,829.79,939.04,1959.5,2105.77,2970.06,207.12,1773.74,375.83,1571.59,295.72,672.86,133.42,283.69,293.18,1233.45,1382.43,724.84,7400.56,10947.28,147.73,147.38,197.08,1103.82,301.96,16718.31,443.03,179.01,489.72,1892.03,688.44,944.4,3906.46,753.06,194.61,325.07,456.14
2019-01-09,377.79,1405.32,663.81,2691.92,6412.72,2531.52,332.55,343.45,3094.81,510.39,233.2,2595.85,20226.13,343.21,837.16,939.38,1980.98,2112.62,2940.59,205.37,1785.48,380.96,1576.04,291.82,678.41,132.52,288.51,291.18,1236.97,1383.11,724.68,7490.62,11222.57,146.99,146.27,197.46,1110.55,304.37,16461.45,449.38,182.05,481.68,1897.56,695.44,950.98,3841.33,761.03,194.77,329.71,453.55
2019-01-10,379.92,1394.89,661.18,2719.21,6388.12,2524.29,335.31,335.31,3086.16,512.68,233.11,2595.29,20491.74,341.82,824.2,934.79,1980.17,2114.87,2928.65,204.07,1787.93,378.96,1568.03,285.16,677.63,130.24,291.17,290.09,1226.4,1392.97,731.85,7444.34,11318.35,148.16,144.1,195.9,1106.3,305.6,16484.29,444.2,185.74,480.94,1891.77,693.33,960.33,3822.55,774.62,194.89,325.55,453.09
2019-01-11,377.52,1401.23,663.36,2720.02,6346.12,2507.69,333.13,337.39,3096.23,512.81,232.72,2591.77,20568.41,339.71,821.78,932.75,1989.68,2114.59,2907.6,206.23,1773.87,377.6,1535.08,280.29,679.18,131.12,294.22,290.81,1220.78,1369.8,725.77,7332.02,11260.69,148.57,144.53,194.38,1099.31,303.57,16012.8,445.69,182.53,479.15,1849.37,694.36,961.42,3782.77,782.35,196.76,325.82,451.97
2019-01-14,374.42,1393.4,657.41,2691.86,6319.33,2519.21,330.74,334.4,3096.04,508.6,230.36,2580.93,20423.93,326.46,813.73,935.83,1962.84,2102.69,2871.03,205.52,1766.64,374.37,1485.02,281.08,701.27,131.81,292.6,283.97,1213.94,1338.25,721.22,7336.79,11247.34,145.87,143.33,192.21,1093.55,301.15,15502.94,447.81,180.72,470.17,1817.21,685.71,955.47,3768.57,773.84,193.32,317.41,446.82
